"DATE","tas","tasmin","tasmax","global_radiation","SPI"
2001-03-16,9.2,1.3,16.3,1581.12,1.42606072927373
2001-03-17,8.8,6.8,10.6,457.92,1.57442022507296
2001-03-18,8.9,6.6,12.1,924.48,1.64481627927649
2001-03-19,5.6,2.4,9.5,527.04,1.6997769679277
2001-03-20,4.3,1.7,9.9,319.68,1.89290344405492
2001-03-21,10,8.2,11.7,224.64,2.08443050907286
2001-03-22,10.1,7.5,13.8,466.56,2.21099914137557
2001-03-23,12.1,6,19.3,1123.2,2.20132996269063
2001-03-24,12.5,10,15.6,699.84,2.32562604255346
2001-03-25,10.5,6.8,14.6,1002.24,2.21462313118707
2001-03-26,5.9,3.5,8.8,777.6,2.23472986748843
2001-03-27,4,-0.1,7.4,708.48,2.25435992144179
2001-03-28,5.8,-1,13,1200.96,2.25993789751449
2001-03-29,5.8,2.6,9.1,483.84,2.27056471817677
2001-03-30,5.2,0.9,7.9,492.48,2.27559850099032
2001-03-31,5.3,-1.8,12.2,1952.64,2.2283683240993
2001-04-01,7.2,-0.8,16.3,2064.96,2.02574956709352
2001-04-02,9.4,0.5,18.9,1892.16,1.87559256205324
2001-04-03,10.9,5.1,15.4,1503.36,1.50443161531498
2001-04-04,8,3.6,17.3,1149.12,1.66636489288262
2001-04-05,6.6,3.2,10.8,1745.28,1.6965200225987
2001-04-06,9.8,4.3,14.7,1572.48,1.80811984499099
2001-04-07,6.8,1.6,10.1,440.64,1.74328717070647
2001-04-08,4.9,0.2,9.3,838.08,1.76370149223402
2001-04-09,6.2,5.2,8.2,898.56,1.9029115288542
2001-04-10,7,5.3,8.9,492.48,1.94999089495427
2001-04-11,6,5,8.7,820.8,1.7694664653193
2001-04-12,6.8,4.7,9.5,803.52,1.55533911445538
2001-04-13,3.4,0.3,7.4,1226.88,1.33907798752867
2001-04-14,1,-2.1,3.8,1451.52,1.32311875104845
2001-04-15,2.7,0.6,4.4,501.12,1.56537158765282
2001-04-16,4,2.5,6.6,708.48,1.51327175884115
2001-04-17,4.2,1.7,8.8,1244.16,1.47933967991349
2001-04-18,5.9,2.6,9.5,1088.64,1.48832306651256
2001-04-19,2.5,0.6,4.8,794.88,1.35727374612562
2001-04-20,2,0.8,5.1,1140.48,1.14612406833727
2001-04-21,1.1,0.3,2.1,492.48,1.28018018873026
2001-04-22,1.6,-3,4.3,1080,1.31410471112193
2001-04-23,4.3,-3.5,10.7,2168.64,1.05518535180616
2001-04-24,8.6,-0.5,15.8,2185.92,1.020673321956
2001-04-25,8.6,5.1,15.5,924.48,1.09785154483189
2001-04-26,7.6,1.8,12.6,2039.04,1.1001142324545
2001-04-27,9.5,-0.1,16.5,1831.68,1.14722304412207
2001-04-28,11.4,8.3,16.6,1598.4,1.12134780157349
2001-04-29,12.6,7,18.9,2134.08,1.09260820773222
2001-04-30,14.9,6.4,21.8,1710.72,1.07393329895484
2001-05-01,14.2,6.8,23.1,1728,1.08043193225103
2001-05-02,16.6,8.3,25.4,2306.88,1.08511319863235
2001-05-03,14.5,8.7,18.9,1805.76,1.07966845777722
2001-05-04,13.8,9.2,20.1,1451.52,1.14445060208617
2001-05-05,11.8,8.6,15.9,604.8,1.31692100464272
2001-05-06,8.5,7.3,10.7,440.64,1.15872603710599
2001-05-07,9.4,7.7,11.2,345.6,1.12877328880258
2001-05-08,11.3,9.4,14.5,673.92,1.10993660869584
2001-05-09,12.2,9.2,17.9,1226.88,0.88294954088155
2001-05-10,14,7.3,22.2,2522.88,0.656440403189486
2001-05-11,14.3,5.1,21.8,2609.28,0.580302241025116
2001-05-12,14.9,5.8,21.9,2687.04,0.513185015399425
2001-05-13,15.6,5.9,24,2669.76,0.493301685499464
2001-05-14,15.4,10.5,22.3,1607.04,0.669339088995439
2001-05-15,13,10.5,17.8,1416.96,0.38231321421021
2001-05-16,15.7,9.7,22.6,1874.88,0.288641440728566
2001-05-17,13.5,11.4,15.8,838.08,0.517219008938538
2001-05-18,10.4,5.8,13.9,1866.24,0.666476440284535
2001-05-19,11.1,3.6,17.7,2928.96,0.575078855798599
2001-05-20,13.7,5.4,21,2600.64,0.553273596946221
2001-05-21,16,7.8,21.9,2341.44,0.17127160985191
2001-05-22,15.6,9.1,20.9,1753.92,0.0929831734401414
2001-05-23,16.6,10.4,22.9,2669.76,0.0830771077927161
2001-05-24,18.3,13.8,23.4,2134.08,0.0666041848242695
2001-05-25,16.7,10.9,22.3,2013.12,0.137329129139029
2001-05-26,17.2,9.5,24.3,2643.84,0.12778408614555
2001-05-27,19.3,11.3,25.2,2609.28,0.0416786985790081
2001-05-28,21.2,14.1,26.5,2635.2,0.0410967195294359
2001-05-29,21.5,13.3,27.2,2712.96,0.0573499014785036
2001-05-30,21.3,13.6,27.4,2790.72,0.0801105936132753
2001-05-31,17.8,12.7,21.1,1486.08,0.223881187947803
2001-06-01,12.7,8.1,17.5,2160,0.22856621703758
2001-06-02,11.9,10,14.9,820.8,0.612990030446171
2001-06-03,7.8,4.7,10.5,1442.88,0.503236821320664
2001-06-04,9.9,5,15.6,2600.64,0.207472961948101
2001-06-05,13.4,3.2,21.3,2894.4,0.280740778604867
2001-06-06,13.5,11.9,16.2,1641.6,0.387702078352018
2001-06-07,15.7,11.3,20.2,2194.56,0.383372711759997
2001-06-08,13.5,10.6,15.8,717.12,0.762660000478925
2001-06-09,13.2,11.8,14.5,509.76,1.09929579231395
2001-06-10,12.3,9.2,13.9,449.28,1.52588794911048
2001-06-11,10.5,5.5,14.1,1935.36,1.54784379266959
2001-06-12,12.4,3.3,20.4,3084.48,1.5450440099771
2001-06-13,14.4,6.7,22.3,2376,1.39739511259189
2001-06-14,15.5,8.9,21.6,2462.4,1.37029039224889
2001-06-15,17.7,9.8,25.9,2384.64,1.45574195580476
2001-06-16,14.8,12.3,18.8,967.68,1.3714857268771
2001-06-17,13.2,11.2,17.1,1563.84,1.3943187368334
2001-06-18,12.1,10.8,14.2,1123.2,1.47283132058426
2001-06-19,12.6,8.3,16.2,1382.4,1.50175507427617
2001-06-20,13.1,6.2,20.3,2730.24,1.49686909231946
2001-06-21,17.5,8,24.6,2972.16,1.4926465664049
2001-06-22,18.4,9.9,23,2255.04,1.49209426697854
2001-06-23,15.6,8.1,23.2,3075.84,1.51392560960478
2001-06-24,18.1,9.1,26.6,3024,1.39136033876034
2001-06-25,19.4,10.6,26.9,3032.64,1.39094152711186
2001-06-26,20,11.1,28.4,3049.92,1.39493855430326
2001-06-27,20.2,13.3,29,2047.68,1.4418474849782
2001-06-28,17,14.2,19.7,1088.64,1.58406553538844
2001-06-29,18.4,12.5,24.5,2885.76,1.56059302289961
2001-06-30,20,12.1,25.7,2462.4,1.48418705798793
2001-07-01,18.3,12.3,22.8,2099.52,1.49410625864786
2001-07-02,18,10.3,24.4,2980.8,1.19941205349385
2001-07-03,18.4,10.9,24.7,3015.36,1.02607555422345
2001-07-04,18.3,9.7,25.8,2816.64,1.03088643457464
2001-07-05,20.9,13,27.5,2514.24,0.970906925249045
2001-07-06,23.1,13.7,30,2643.84,0.877485957723987
2001-07-07,16.1,13.4,19.1,673.92,1.11413743103118
2001-07-08,16.8,13.3,22.2,1831.68,0.826807246639725
2001-07-09,17.3,13,22.2,2047.68,0.458948160984584
2001-07-10,19.6,11.5,26.5,2773.44,-0.148112090400555
2001-07-11,17.1,14.6,19.5,604.8,-0.164119943768875
2001-07-12,17.8,11.9,22.2,2211.84,0.0393116699507869
2001-07-13,16.1,13.1,20,1252.8,0.18000061214512
2001-07-14,19.4,14.5,24.3,1477.44,0.250893160868873
2001-07-15,14.1,9.8,18.2,561.6,0.827238735629701
2001-07-16,11.9,9.7,15.4,924.48,0.67503063005982
2001-07-17,15.3,10.5,20.5,2108.16,0.521995736425441
2001-07-18,14.1,10.1,19.1,1149.12,0.471845604257259
2001-07-19,15.8,11.5,19.4,1494.72,0.465134853007319
2001-07-20,13.3,11.8,15.6,777.6,0.541622718296724
2001-07-21,15.7,10.5,21.2,2799.36,0.541865793869612
2001-07-22,17.1,7.9,26,2885.76,0.53227153182113
2001-07-23,18.9,10.1,26.8,2764.8,0.68171183562977
2001-07-24,18.6,13.6,25,2177.28,0.68280249060569
2001-07-25,20,12.4,27.4,2687.04,0.682315352346541
2001-07-26,20.2,12.3,27.8,2687.04,0.676316703127079
2001-07-27,21,13.4,28.3,2635.2,0.607146471037121
2001-07-28,21.2,13.6,28.5,2298.24,0.410713940172333
2001-07-29,21.5,16.1,27.3,2237.76,0.428701644263917
2001-07-30,21,14.5,28,2548.8,0.431968651082437
2001-07-31,22,13.1,29.3,2566.08,0.435738220928942
2001-08-01,22,15.9,28.4,2548.8,0.439088611283957
2001-08-02,23.2,14.7,31.2,2298.24,0.847905109852593
2001-08-03,18.4,15.4,21,501.12,1.1685883632376
2001-08-04,16.4,14.2,19.9,838.08,1.24779933825053
2001-08-05,16.2,11.8,21,1935.36,1.25669304214306
2001-08-06,16.2,9.9,20.3,1546.56,1.04913540505204
2001-08-07,18.9,15,23.9,2160,1.00136614026136
2001-08-08,17.8,14.5,20.6,1002.24,1.17654508754439
2001-08-09,17.1,14.2,20.6,1304.64,1.29307969344607
2001-08-10,15.3,9.6,19.2,1797.12,1.31684953566907
2001-08-11,13.7,8.2,20,2272.32,1.17601431818305
2001-08-12,14.7,6.7,23,2574.72,1.07047324308659
2001-08-13,17.1,9.1,25.3,2401.92,1.01556641096396
2001-08-14,19.2,9.7,28.3,2427.84,0.298348462231368
2001-08-15,21.4,12.4,30.2,2427.84,0.286771375178965
2001-08-16,21.1,16.4,27.1,1676.16,0.341528265744095
2001-08-17,18.6,15,22.9,1166.4,0.309087216067545
2001-08-18,18.7,12.3,26.1,2185.92,0.311063795834323
2001-08-19,20.1,15.8,25.7,2099.52,0.311864128117445
2001-08-20,17,12.5,21.7,1192.32,0.834935358984589
2001-08-21,17,11.8,23.7,2030.4,0.841953491898809
2001-08-22,17.2,10.6,24.7,2047.68,0.700355847238489
2001-08-23,17.8,11.5,25.4,1874.88,0.702144572709626
2001-08-24,19.2,12.5,26.8,2203.2,0.704729390556232
2001-08-25,19.7,12.4,27.9,2211.84,0.708257532307811
2001-08-26,20.3,13.2,28.8,2168.64,0.707405109607092
2001-08-27,21.2,13.6,29.1,1866.24,0.697918124715561
2001-08-28,17.7,12.3,22,1503.36,0.680135277441369
2001-08-29,16.9,9.9,23.9,2030.4,0.735092030846677
2001-08-30,16.1,12.3,18.9,622.08,0.995177295993131
2001-08-31,14,11,16.2,457.92,1.03639041925857
2001-09-01,12.8,10.8,16.3,1149.12,0.677384201012099
2001-09-02,13.4,9,18.7,1667.52,0.294728563556725
2001-09-03,14.6,6.1,21.8,2099.52,0.308665403541689
2001-09-04,12.5,9.2,15.9,570.24,0.661989244634935
2001-09-05,10.7,8.9,13.7,924.48,0.73004703534021
2001-09-06,11.3,7.8,15.5,1486.08,0.803761249321378
2001-09-07,13.7,11.5,17,950.4,0.630634285598053
2001-09-08,13.3,10,15.1,302.4,0.751190853942898
2001-09-09,9.4,4.7,13.6,1477.44,0.756452860926078
2001-09-10,9.2,6.6,12.5,1097.28,0.758574579809051
2001-09-11,9.9,7.5,12.5,1036.8,0.793645189778098
2001-09-12,11,8.2,13.2,1157.76,0.792493208223345
2001-09-13,13.6,8.3,17.8,1105.92,1.04777510472764
2001-09-14,10.4,9.1,13.3,717.12,1.1326201577431
2001-09-15,11.6,8.7,15.5,1028.16,1.03227562352424
2001-09-16,8.8,6.2,11.3,734.4,1.37575609817336
2001-09-17,7.1,6,9.5,518.4,1.56495079897108
2001-09-18,6.8,2.2,13.5,1416.96,1.51069669219418
2001-09-19,8.6,1.4,14.2,1278.72,1.18597310736024
2001-09-20,12.2,10.2,15.8,725.76,1.32871391216593
2001-09-21,11.3,9.1,14,457.92,1.59319611137108
2001-09-22,9.9,8.2,11.3,207.36,1.71496594809528
2001-09-23,10.1,9.3,11.2,233.28,1.78740439851282
2001-09-24,11.5,9.8,13.8,544.32,1.7899859639081
2001-09-25,10.1,7.6,12,354.24,1.80265581922223
2001-09-26,10.1,4.9,15.8,1209.6,1.79855836647948
2001-09-27,10.8,5.6,17.9,1339.2,1.82152750220123
2001-09-28,10.5,4,18.9,1563.84,1.77770016544474
2001-09-29,12.3,5.3,17.8,768.96,1.59194058855862
2001-09-30,13,7.3,17.4,717.12,1.56413797271702
2001-10-01,16.1,6.8,21.1,855.36,1.53306974466976
2001-10-02,18.6,12.4,24,1486.08,1.52406173742061
2001-10-03,16,10,22.7,1036.8,1.50067361071992
2001-10-04,11.8,5.7,15.9,717.12,1.24862865588404
2001-10-05,10.9,5.9,15.2,829.44,1.19361427264828
2001-10-06,14.9,11.1,21.3,1235.52,1.13371348830528
2001-10-07,13.3,7.9,15.7,345.6,1.23849736841495
2001-10-08,11.8,7.5,19,725.76,1.00062394254834
2001-10-09,11.6,9.8,14.9,527.04,0.995883444402635
2001-10-10,11.8,7.7,18.4,1036.8,0.996068194271362
2001-10-11,10.2,6.1,17,1010.88,0.966789374439645
2001-10-12,10.6,8.3,14.6,604.8,0.970494068652248
2001-10-13,10.9,7.3,18.1,1054.08,0.708984158676787
2001-10-14,12.6,7,22,1088.64,0.609730864726446
2001-10-15,13,7.6,20.3,1062.72,0.564416704720872
2001-10-16,15.7,10.8,19.4,950.4,0.102447487640978
2001-10-17,13.1,7.6,17,708.48,-0.248554820904277
2001-10-18,11.2,8.8,16,751.68,-0.255891489498679
2001-10-19,11.1,7.5,16.4,829.44,-0.415618329888366
2001-10-20,11.3,8.6,15,518.4,-0.510271395803449
2001-10-21,11.4,7.1,14.7,362.88,-0.870343526776651
2001-10-22,11.3,5.2,16.7,1131.84,-1.140799619233
2001-10-23,9.5,4.2,13.3,483.84,-1.07747800361017
2001-10-24,10.8,8.8,13.2,414.72,-0.579770035895663
2001-10-25,9.9,6.7,11.6,319.68,-0.0559588086038267
2001-10-26,7.2,3.9,13.2,639.36,-0.0639035319152128
2001-10-27,8.1,2.4,14.8,768.96,-0.0800789486503335
2001-10-28,11.3,5.6,16.8,794.88,-0.0895111209258634
2001-10-29,12.2,6.2,17.1,855.36,-0.134252177832814
2001-10-30,12.5,5.6,19.4,820.8,-0.154374228289827
2001-10-31,12.3,5.2,19.5,889.92,0.162794485483595
2001-11-01,5,0.5,9.6,907.2,0.177624488077487
2001-11-02,5.1,0.1,10.2,1002.24,0.0621819187223354
2001-11-03,3.1,-0.9,9.1,941.76,0.0674495458814154
2001-11-04,2.7,-1.4,11,682.56,0.0629113750002437
2001-11-05,5.7,1.2,8.1,259.2,0.0500736487015433
2001-11-06,6.5,5.2,9.1,604.8,0.0515641163766436
2001-11-07,8.2,5.9,10.1,224.64,0.44586148741611
2001-11-08,8.1,2.5,11.1,233.28,0.539737538241519
2001-11-09,0.6,-1,2.6,397.44,0.555571839373174
2001-11-10,0.3,-1.7,3.3,527.04,0.551741008300327
2001-11-11,-1,-1.9,0,259.2,0.54048352499161
2001-11-12,0.3,-1.8,2.3,250.56,0.550460203287953
2001-11-13,0.9,-0.2,2.6,164.16,0.686226325156061
2001-11-14,-0.4,-2,1.5,483.84,0.705165787587091
2001-11-15,-1,-2.3,0.9,371.52,0.706928372305285
2001-11-16,-1.6,-3.4,0.2,285.12,0.709492251042906
2001-11-17,-0.6,-1.6,0,138.24,0.713023572422154
2001-11-18,-1.4,-2.5,-0.3,224.64,0.712139824058727
2001-11-19,-0.7,-1.5,-0.1,69.12,0.596687060593099
2001-11-20,-0.5,-3.9,2.5,276.48,0.432057732830832
2001-11-21,-0.1,-4.1,2,181.44,0.42970258729238
2001-11-22,1.3,-3.1,4.7,406.08,0.623493635694649
2001-11-23,-0.1,-2.1,2.7,285.12,0.31369186111321
2001-11-24,0.3,-1.2,1.3,207.36,-0.0968127281273114
2001-11-25,3.5,1,5.5,138.24,0.00326133928138348
2001-11-26,5.7,3,7,172.8,0.0198799811667962
2001-11-27,4.5,-0.2,6.5,164.16,0.178451887486707
2001-11-28,2.6,-0.2,4.6,181.44,0.276748004303984
2001-11-29,3.4,-0.7,6,527.04,0.416392142257849
2001-11-30,6.6,3.3,9,164.16,0.329047370664303
2001-12-01,9.1,8.1,10.5,164.16,0.335438431002645
2001-12-02,7.7,6.6,9.2,146.88,0.318440261249025
2001-12-03,7.4,6.5,9,112.32,0.314516035185995
2001-12-04,8,5.8,9.1,181.44,0.329309440234779
2001-12-05,7.5,6.8,8.3,164.16,0.43187485380655
2001-12-06,6.6,-0.1,9.5,233.28,0.262799167871684
2001-12-07,1.7,-0.9,3,103.68,-0.159500836807713
2001-12-08,1.2,-1,2.8,181.44,-0.290129093324155
2001-12-09,-1.4,-2.7,0.1,190.08,-0.305799310310969
2001-12-10,-3,-3.4,-2.5,103.68,-0.298771800194204
2001-12-11,-0.9,-3.3,1.5,388.8,-0.295887096285707
2001-12-12,0.7,-0.4,1.4,69.12,-0.306097369481522
2001-12-13,-3.5,-12.5,0.8,181.44,-0.492066979805542
2001-12-14,-12,-13.8,-10.1,397.44,-0.507413105672807
2001-12-15,-10.9,-13.4,-8.5,302.4,-0.522758553815641
2001-12-16,-5.8,-8.7,-2.8,293.76,-0.538977425147369
2001-12-17,-7.1,-11.1,-2.7,406.08,-0.546749856538255
2001-12-18,-4.1,-11,-1.2,241.92,-0.545873058715755
2001-12-19,-3.6,-4.8,-2.7,146.88,-0.522715433652247
2001-12-20,-4.9,-12.4,-1.8,190.08,-0.495307007706308
2001-12-21,-4.3,-10.9,-0.5,380.16,-0.418636509869326
2001-12-22,-0.4,-2.3,0.9,112.32,-0.8301922109037
2001-12-23,-4.2,-10.6,-2.3,267.84,-0.821866639337248
2001-12-24,-6.8,-13.9,-1.6,544.32,-0.903072281378545
2001-12-25,1.7,-1.9,4.1,328.32,-0.750204991187243
2001-12-26,-0.4,-3.2,1.6,259.2,-0.732219656319127
2001-12-27,-2.5,-5.1,-0.1,509.76,-0.919576485890175
2001-12-28,4.3,-0.7,6.9,224.64,-0.60302364277413
2001-12-29,5.7,4,7.2,77.76,0.150169888701519
2001-12-30,-0.9,-4.2,4.2,457.92,-0.0590613417096551
2001-12-31,-3.6,-9.4,-0.7,345.6,-0.0602229750018564
2002-01-01,-8.6,-12.2,-2.8,596.16,-0.0438132815744388
2002-01-02,-8.4,-13,-2.4,587.52,-0.0379657467827033
2002-01-03,-5.7,-11.5,-1.4,328.32,-0.0548719000250521
2002-01-04,-7.2,-11.8,-4.9,388.8,-0.181830614564667
2002-01-05,-7.8,-10.8,-5,406.08,-0.176825752904684
2002-01-06,-6.9,-10.8,-4.6,440.64,-0.186934842904087
2002-01-07,-3.2,-6.9,-0.8,155.52,-0.202866165375363
2002-01-08,-4,-8.3,-1.6,311.04,-0.213996693393985
2002-01-09,-5.5,-8.1,-3,371.52,-0.226177561249094
2002-01-10,-7.1,-9.6,-3.9,561.6,-0.233481035199601
2002-01-11,-6.8,-9.5,-3.3,518.4,-0.235606472959357
2002-01-12,-1.9,-4.1,1.1,267.84,-0.222720041048894
2002-01-13,-2.7,-4.2,-1.4,302.4,-0.20683957977027
2002-01-14,-2.5,-3.5,-1.6,95.04,-0.200098918216221
2002-01-15,-4.1,-5.2,-2.6,207.36,-0.193540298949901
2002-01-16,-2.9,-5.8,-0.5,302.4,-0.190590763042917
2002-01-17,-0.4,-1.1,0.6,155.52,-0.185528189054822
2002-01-18,-0.7,-4.6,1.7,492.48,-0.195644032042411
2002-01-19,0,-5.6,4,328.32,-0.207208432819576
2002-01-20,5.2,3.6,7.1,509.76,-0.222809026156095
2002-01-21,4.8,-1.4,10.3,535.68,-0.284771022697434
2002-01-22,5.2,-2.7,9.7,449.28,-0.303602743682285
2002-01-23,3.2,-1.6,6.5,397.44,-0.213425387114449
2002-01-24,6,3,8,293.76,-0.391635045905815
2002-01-25,6.1,2.9,8.1,362.88,-0.355057612062808
2002-01-26,8.2,4.9,12,751.68,-0.392311196223739
2002-01-27,9.7,7.5,12.9,155.52,-0.587644056239175
2002-01-28,10.6,4.5,13.4,527.04,-2.13000519135248
2002-01-29,4,-0.5,10,535.68,-2.12392368558875
2002-01-30,2.8,-2.1,12,794.88,-2.13590643858626
2002-01-31,6.4,0,11.3,699.84,-2.14866165639788
2002-02-01,7.9,0.6,11.9,578.88,-2.18676979965489
2002-02-02,4,-1.1,12.3,820.8,-2.22484842583905
2002-02-03,4,-1.9,13.2,855.36,-2.23535129453931
2002-02-04,7,-0.2,11,699.84,-2.23034878281753
2002-02-05,9.8,2.2,12.5,388.8,-2.07146852453192
2002-02-06,4.2,0.4,7.8,146.88,-1.32472362860912
2002-02-07,2.8,1.2,5.6,380.16,-1.31181831669463
2002-02-08,4.6,1.6,7.7,241.92,-0.921421272330672
2002-02-09,9.1,7.2,11.1,552.96,-0.78763764172328
2002-02-10,6.2,4.4,9.6,492.48,-0.756263500627439
2002-02-11,8.7,5.9,11.9,622.08,-0.769638515907909
2002-02-12,10.7,8,13.8,993.6,-0.784478475904753
2002-02-13,10.2,5.4,13.6,673.92,-0.803661426986713
2002-02-14,5.2,2.8,6.7,112.32,-0.823559172778922
2002-02-15,0.7,-2,2.8,216,-0.831767816426039
2002-02-16,1.1,-2.7,3.5,423.36,-0.830187878894039
2002-02-17,0.2,-3.9,7.5,768.96,-0.803660969595017
2002-02-18,1.8,-4.9,8,976.32,-0.809511134589245
2002-02-19,3,1.4,5.5,587.52,-0.774033500148403
2002-02-20,5,3.1,6.2,207.36,-0.0548719000250521
2002-02-21,-0.2,-5.5,3.2,406.08,-0.00446773127419335
2002-02-22,-0.9,-7.4,4.2,509.76,0.037612925717145
2002-02-23,4.8,0.6,6.4,276.48,0.381526172118477
2002-02-24,1.4,-0.3,2.9,872.64,0.423475667043648
2002-02-25,5,0.9,8.2,483.84,0.445299029309077
2002-02-26,9.2,6.1,11.8,630.72,0.448715312880594
2002-02-27,7.2,4.1,9.2,311.04,0.817403597160626
2002-02-28,5.8,3.1,9,898.56,0.836472496404547
2002-03-01,5.1,1,8.7,794.88,1.05660922954212
2002-03-02,3.6,1.3,4.8,319.68,1.11803870333466
2002-03-03,2.1,-2.4,5.1,587.52,1.11756170395551
2002-03-04,1.3,-3.7,8.5,1287.36,1.11833301838843
2002-03-05,2.3,-3.5,9,1088.64,1.12214125493753
2002-03-06,4.7,-1.5,10.2,1080,1.11857008040125
2002-03-07,8.3,5.6,11.7,1071.36,1.0814117683794
2002-03-08,7.4,0.8,12.5,1442.88,0.823423159951811
2002-03-09,7.1,-1.4,13.4,1157.76,0.826468533545945
2002-03-10,6.5,-0.4,12.4,1296,0.644862811259718
2002-03-11,6.3,-2.9,17.8,1589.76,0.564100825351411
2002-03-12,7.7,-0.1,16.4,1347.84,0.548777015176944
2002-03-13,9.2,1,18.8,1537.92,0.559111214291156
2002-03-14,6.5,0.9,12.2,708.48,0.577609053317414
2002-03-15,6.4,-0.6,12.6,933.12,0.580065271555329
2002-03-16,7.5,0.2,15.2,1460.16,0.583184890004715
2002-03-17,8.8,1.3,16.2,1460.16,0.586632266146876
2002-03-18,10.1,1,16.5,1494.72,0.766847831550909
2002-03-19,11,8.9,13,328.32,1.04334303368516
2002-03-20,12.6,11,14.8,639.36,1.03325955560298
2002-03-21,12.6,9.1,15.4,1028.16,1.02486057211936
2002-03-22,7.9,4.3,10.1,613.44,0.717726869010996
2002-03-23,3.2,0.1,6.1,1028.16,0.684411008033539
2002-03-24,1.5,-0.4,4.5,1010.88,0.585595368483602
2002-03-25,0.8,-3.9,4.6,950.4,0.246988144809873
2002-03-26,-0.2,-5.7,6.2,1589.76,0.160328869806386
2002-03-27,1.4,-4.2,8.4,1287.36,0.138079284798951
2002-03-28,3.2,-5.1,10.8,1926.72,-0.0424399102866367
2002-03-29,4.7,-4.3,15.2,2004.48,-0.561787525279519
2002-03-30,5.1,-1.4,10.2,924.48,-0.590147340742867
2002-03-31,7,-0.8,15.6,1935.36,-1.01150604698899
2002-04-01,6.8,-1.7,16.1,1944,-1.11853742016404
2002-04-02,8,-1.2,18.4,2013.12,-1.14235059536742
2002-04-03,8.5,-0.4,18.8,1969.92,-1.16669044570901
2002-04-04,8,-0.8,17.3,2004.48,-1.17543777217227
2002-04-05,6,-2.1,12.7,1952.64,-1.17301334447902
2002-04-06,4.7,-0.9,10.2,2090.88,-1.14240117761606
2002-04-07,4.6,-1.3,10.8,1615.68,-1.12935205225054
2002-04-08,4.6,-0.5,7.8,691.2,-1.11752931451223
2002-04-09,4.8,-4.2,11.7,1909.44,-1.10687588051631
2002-04-10,5.8,0.1,11.6,1848.96,-1.10446570638059
2002-04-11,6.3,1.3,13.4,1365.12,-1.09337665902898
2002-04-12,8.9,2,14.3,1261.44,-1.04937841650583
2002-04-13,8,5.9,8.9,224.64,-0.475638472329343
2002-04-14,4.4,1.8,6.7,552.96,-0.183391775857556
2002-04-15,3.4,-0.4,8,1408.32,-0.153679189086487
2002-04-16,4.7,-1.8,10.6,1667.52,-0.160875484562083
2002-04-17,6.8,1.2,11.6,1192.32,-0.41801258645377
2002-04-18,8,-0.4,15.6,1805.76,-0.866656323827124
2002-04-19,8.2,1.4,12.5,1244.16,-0.849877049654854
2002-04-20,5.7,0.3,10.4,1296,-0.88050007774203
2002-04-21,8.8,3.8,13.2,1114.56,-1.16360850703539
2002-04-22,8.9,2.2,17,1779.84,-1.18165747670587
2002-04-23,11.4,1.6,18.6,2116.8,-1.14304831666613
2002-04-24,10.3,7.9,11.2,328.32,-0.397825486972183
2002-04-25,13.4,9.4,18.3,1632.96,-0.410985867535954
2002-04-26,12.7,7.2,19.3,1235.52,-0.076968131742664
2002-04-27,8.6,4.7,12.2,1883.52,-0.087358881792712
2002-04-28,10.2,0.9,17.9,1961.28,-0.0944576178479542
2002-04-29,10.1,7,14.6,950.4,-0.0925915628995069
2002-04-30,12.5,7.4,19.2,2488.32,-0.074771745254284
2002-05-01,11.5,5.1,16.2,1296,-0.0521442377869246
2002-05-02,8.8,7.5,11.1,414.72,0.0694365589594343
2002-05-03,7.8,6.1,9.8,302.4,0.638886562554867
2002-05-04,6.1,4.9,7.5,380.16,0.812999813737653
2002-05-05,6.9,4.4,9.9,976.32,0.817562752082003
2002-05-06,8.4,3.3,13.9,1563.84,0.809669987062811
2002-05-07,11,2.5,18.6,2177.28,0.791638407468208
2002-05-08,13.8,7.1,20.3,1183.68,0.794245430485592
2002-05-09,16,9.5,21.6,1529.28,0.795207840701852
2002-05-10,15.1,7.6,22.1,2687.04,0.869712362570226
2002-05-11,12.8,9.6,15.5,1347.84,0.907913513113427
2002-05-12,13.2,9.9,17.8,1589.76,1.31295860716973
2002-05-13,13.8,9.8,20.5,1797.12,1.04383779027432
2002-05-14,14.8,7.5,20.2,2358.72,0.847149447335784
2002-05-15,14,5.4,22.5,2808,0.820138632179983
2002-05-16,17,7.3,26.7,2738.88,0.823744126959765
2002-05-17,19.8,9.8,28.9,2626.56,0.822132765561365
2002-05-18,16.3,11.4,22.5,1658.88,1.04192464729561
2002-05-19,12,10.6,14.8,699.84,1.01486279595121
2002-05-20,14.2,8.8,20,2548.8,1.00468448115523
2002-05-21,15.6,6.8,23.9,2600.64,1.00838194692512
2002-05-22,17.5,7.9,26.4,2099.52,1.0028327631963
2002-05-23,12.1,8.9,15.3,561.6,1.2069697626893
2002-05-24,11.7,7.9,17.9,1563.84,0.819076255863803
2002-05-25,10.5,5,17.5,941.76,0.867534232937014
2002-05-26,10.5,3.6,17.1,2306.88,0.825741498369087
2002-05-27,8.3,6.5,10.3,414.72,1.14062179109454
2002-05-28,9.5,5.2,13.7,1131.84,1.15138533341625
2002-05-29,10.9,4.8,15.3,1391.04,1.14624442153577
2002-05-30,13.6,4.8,21,2963.52,1.1370231491451
2002-05-31,15,6.9,23,2911.68,1.11411608958584
